id,content,session_id,question_id
2310,3,SM6e97c7a64c7a4e8e85049f6d0aad40f1,4
2311,2,SM8c931f748ea8fb3c7f7a3db5241341f8,5
2312,3,SM4d385b080abef472b0248ff8a3e4ebb6,6
2314,4,SMd08f9bab48520e0663c85e03426cd176,5
2316,4,SM93834472cf98ce4d791c207117f4eac9,4
2318,2,SMb97dfbb4281149d5ec550da14ad33e0b,6
2251,3,SM28772087ab6678c14b75c0a8e4944342,6
2254,3,SM0ce60b0f231b941d86813f0789c2d7e4,6
2256,3,SM49dab61f96f56278e0d35f5fbeb82c04,6
2257,1,SMe1bd8cf8df6bfa0fa4f2059822df7a16,6
2259,5,SM7d277364490c1e7abbe8669e29f4cff2,4
2264,4,SMca91e95678273fe001eb75582c7f375e,6
2265,3,SMdd07d69059aed6d6226b826a365fd309,4
2266,2,SM55874f20db151355f1b6e188f2296877,5
2267,3,SMdeef5a7bc57af41c090d15bb1fe35ae3,4
2269,1,SM22144828c91c818e83d823d9d37aa097,6
2273,2,SMb48b8bd7319f7d193d0fb58ade96e73a,6
2274,5,SMfaba574a7c3406690ef35a7e40cb1ddc,1
2275,1,SMc826f617ba443ed58c233af707f1de20,2
2276,1,SMe68a3803b61adf0c2cf60eb6af3b4362,3
2277,5,SMccabd1dd52ff2788190272d6f8b4a063,1
2280,5,SM106d84f905a76c0b92c64ab4b08e25ea,4
2281,1,SM0d8913eaf4d7942dea10c5ce9940da9c,5
2284,1,SM1071017413ac66c8da66f7430a9dd05e,5
2286,5,SMab51e8bb47e2553927f383e4a4186725,4
2291,1,SM30d5e4f47eb5ff564e245399c58687a4,6
2292,2,SM4ae39ffae143d229c115b1ec558d69c0,4
2293,3,SM6ce683407840d14c679d9be033cec13f,5
2295,4,SMba98b8f18fdfdd32b49f495c64e7ac2f,4
2296,3,SM81d36b9b98555c68147f17018585b961,5
2297,4,SMec270469cb6009e7c9d2e3035a9a549d,6
2299,1,SM4b11784d551f9835242987fc4d0967d8,5
2303,5,SM4e96f62d80366fa1720ac9d693366a83,6
2304,3,SM10501fca6ce3182667f1e12017aa785a,4
2305,4,SMe9e08cb7e5b743dce0864acbaa33c248,5
2306,4,SM90750a4dbe52fcbdd07763b459286a34,6
2307,3,SM83a81df1a513f8b8cedb55137aac99d1,4
2308,2,SM26fa62d107af9862a09a64812928e7e6,5
2309,2,SM12d2fa136fdfbe9140fd422faae90c58,6
2313,5,SM68d34085f13d4c84a607bd3ef8706d85,4
2315,3,SM895cd2d7f514c80bd5439eeea6124697,6
2317,2,SM51ec96995ac3e1fe1c51d96f140ec026,5
2319,4,SM12b9f5734c51685c9728ab9bfb91ba2e,1
2320,5,SMa4561884f81a7203e3f7f8e05d7eef65,1
2321,3,SM59f8c1b74547d0110221252a7a5b1516,1
2322,2,SM48153fb37a5cc350b01fc4069de0cd8c,1
2323,1,SM2c4ea81ef5bc695472d756b26a4ba8ef,2
2324,1,SMcc19e8a71b8d3ad7a8a61b93e4d144c6,2
2325,2,SM85eca8946485565b3f19d1a54bcedee3,2
2326,2,SMb029579266194ee7c1c49bff5d8dbc57,3
2327,3,SM3471cdd542289b824234c6567ca00fe7,2
2328,4,SM2f10de53b857e42e6812d75fbce6e601,1
2329,1,SM36a6348c0ca35742363d817e66f5c394,3
2330,2,SMa23d4496130a1b3d630d1f3e3d611005,3
2331,5,SM017584bbe99a3ce491f47842cd6987a7,1
2332,3,SM47438aa93462ba93248d340ec2bea7cc,2
2333,4,SM9dd3446ca14e69d1661a311c1c66c875,3
2334,2,SMab50faec57976ee12f57a45e6ca7722f,2
2335,4,SM4b950a0bc409e7485dc6cab4e7ef9e30,3
2336,2,SM4464f089841a340d2db0e067fbdb2af3,3
2337,2,SM861b1dcf7e720e0c91d23559a57f76f0,1
2338,2,SMee874b4b89c549c333c4f54094da3dc4,2
2339,3,SM0b69294bce8ad3d752714dc346703a52,3
2340,1,SMbffa9ae8d82153bd2351633824341eb9,1
2341,1,SMab519428d70127c066477cfb9a0ead0d,2
2342,5,SMfc661c4612d853ea30968cea08819668,3
2343,3 ,SMf00d9af17dda20c8166bc1b06aa7a6bb,1
2344,3,SM6c7ed81c25c065ddedd089a557998e0c,2
2345,2 ,SM72eed5acd8bdcbc2b824b4b723f0d897,3
2346,3,SM1c8d4194566764bcd89dbcf53d3c4e01,1
2347,3,SM4aa3ecd67be9eb1f7406029dce5f40c5,2
2348,5,SMb7d7c8d988adb16f3749a4f6383e2b89,3
2349,5,SMa2be36f687a9198e728fe8a28c639855,1
2350,1,SMa937009e38cc45928bcd37de79829647,2
2351,1,SM30804194010506d2cd050618a8b95954,3
2352,4,SM0f8ea32249ce55c68318bba86227056b,1
2353,2,SM2e8768d65f6c248023b5543a0919e520,2
2354,2,SM7ea3439c9960362403aec068bef702b1,3
2355,3,SM4023e74ca83f1452f29f3bf97e8c658e,1
2356,3,SM8fbd507453629e20d240e8092855bbc2,2
2357,4,SM9f87b0ee03d2f8895bf0fc9b388f4a7d,3
2358,2,SM16509256ae626a99d97de9357b1f43d9,1
2359,I said im not finished ,SM1126964e355e63de9fe08be456c3a43b,2
2360,4,SMeaf5df7fb547487e24a9a058ae81f7ba,3
2361,2,SMf9e83d732902d52d250b8d7364ceb72d,1
2362,4,SM24a13845b0f5e016fe41ac840863377f,2
2363,4,SM6554122d58b0e25e1822f554a86e8631,3
2364,5,SM72c6b88e0b939986800bf9ec336505a9,1
2365,1,SMf038815ed9ee2ef4223b9b913f450299,2
2366,1,SM035fc168bd8684ca185974703f4feb2b,3
2367,3,SM1a99631d1a30436cad8f3df3ed70d0f8,1
2368,2,SMda7cc0036de94766862e1e85a96e61e0,2
2369,3,SMf6fffa35413016c23b40cf1d843d3108,3
2370,5,SMae3b7c45f89587501ec5eca462cc2cf2,1
2371,4,SM0d483aa79d5ecc3cc81374163a6d3927,2
2372,3,SMe1445ea0327a8f5fb472ee5aedd4c706,3
2373,5,SMef64b6c49685dbf852f11f1858fa48f1,1
2374,1,SM82b051951ddf6a91afda2dc34f51a443,2
2375,1,SMed2133ccdf8daa792af2037749e8db67,3
2376,3,SMcaa28f3d6d42b3d0427c98073ddf82b0,1
2377,2,SM729e2bae2ce4538fea0df4215cc628cb,2
2378,2,SMe695d43771e41b09bc35b30bd00d61d3,3
2379,3,SM5c8287310eb86d98e6334921dfb89401,1
2380,3,SMa22a9ae364e62221adea2670f42bb38d,2
2381,1,SM93bd26812f2449a16e0ab03f9045cd4f,3
2382,3,SM93897a631d416d5497d8c58b12408b41,1
2383,2,SMea62e5ebbc1f6c57ce0c8ce8051ffc87,2
2384,2,SMa32a438e3e4c01bb69db6fbba0753b3d,3
2385,5,SMe2db8a4778346fef13c98207786c41d4,1
2386,1,SM5bc857190a3c8a088f99295d172a0b85,2
2387,1,SMe18a540e3f1b809189bf55ff6533dcc1,3
2388,3,SMaf5c3e6320d645036a8fba58011157d7,1
2389,2,SM23e033fde64c9082ed668cfd9a73813d,2
2390,3,SMd1b9e1de8cb5dbbe3bfcd2b1e2ebc02c,3
2391,5,SMc656752c3b323c42a91781edc4254f15,1
2393,5,SM207895551c3a4b9e77a1644303aa58e9,3
2395,4,SMfee669fef30e3fc41097c49c1a9842ba,2
2397,3,SM56f4c7cf11fa28ca5fabf8892dd9b874,1
2398,3,SMcc82a2bc1959afebdbf8c8bc561969e8,2
2400,4,SMc2f0e12a995ecb81dc7de7b07d5512ae,1
2402,2,SM6a9c741af5a081c0035f71c1b8ed2677,3
2392,1,SM854523bf70816027dd19cc897e4a11bd,2
2394,4,SMc817dada1243f76b692a70e13d2506fe,1
2396,1,SM8a8228108812f08d14f0928c44377961,3
2399,3,SM7c1467eba1d43ca8c426aefa23dcdf92,3
2401,2,SMcb158cd62e8bce35fb8c4dbe0211a714,2
2403,2,SM2809e953713809eeabc672d3f5f0edf3,1
2404,3,SMb4b9d5a18e728136f89781bfd9712777,2
2405,3,SMe8e1864a474beb5564a0ea424bd2ce2d,3
